date,평균기온,최저기온,최고기온,강수 계속시간,일강수량,최대 순간 풍속,최대 순간 풍속 풍향,최대 풍속,최대 풍속 풍향,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,합계 일조 시간,시간당 최다일사량,합계 일사,일 최심적설,합계 대형증발량,안개 계속시간,PM10,PM2.5,O3,NO2,CO,SO2,187750,45060,83550,45520,22100,종합대기상태,종합대기지수,주오염물질,china_PM25
2016-05-02,21.1,16.5,28.4,7.08,16.5,8.2,140.0,4.6,200.0,2.2,1934.0,13.3,33.0,64.5,15.4,1001.1,7.5,2.52,15.89,,0.6,,48.0,25.0,0.023,0.040999999999999995,0.7,0.003,-0.002444988,0.0,-0.002962963,0.0,-0.006968640999999999,보통,68.0,이산화질소,164.4
2016-05-03,12.9,8.9,17.6,20.72,27.0,17.5,270.0,8.7,270.0,4.9,4259.0,10.5,72.0,86.1,13.2,984.5,0.0,0.24,1.63,,0.4,,20.0,10.0,0.026000000000000002,0.023,0.5,0.002,-0.005063291,-0.005882353000000001,-0.004545455,0.0,0.0017699120000000002,좋음,43.0,오존,146.4
2016-05-04,15.7,10.2,20.6,,,18.0,290.0,8.5,320.0,5.1,4433.0,3.8,28.0,46.6,8.0,993.6,12.8,3.12,24.88,,4.5,,51.0,13.0,0.037000000000000005,0.023,0.4,0.003,-0.010309278,-0.005791506,-0.00149925,-0.0037950659999999997,-0.0070175440000000006,보통,61.0,미세먼지(PM10),40.1
2016-05-05,18.9,10.2,26.9,3.33,7.5,6.6,200.0,4.0,250.0,1.7,1493.0,6.6,17.0,50.8,10.1,1002.5,10.9,2.89,21.6,,3.0,,59.0,23.0,0.025,0.048,0.7,0.004,,,,,,보통,80.0,이산화질소,38.2
2016-05-06,16.3,13.0,18.6,10.87,9.5,8.2,320.0,4.7,290.0,2.0,1722.0,14.4,69.0,89.3,16.5,996.8,0.0,0.26,1.91,,0.7,,47.0,23.0,0.02,0.039,0.6,0.002,,,,,,보통,65.0,이산화질소,49.4
2016-05-07,16.5,10.7,22.6,,,9.9,360.0,5.7,340.0,2.6,2274.0,7.6,29.0,60.3,10.5,1004.0,12.4,2.99,23.93,,2.9,,112.0,23.0,0.027999999999999997,0.03,0.6,0.004,,,,,,나쁨,120.0,미세먼지(PM10),244.4
2016-05-08,19.4,11.6,26.8,,,8.9,270.0,5.4,270.0,2.1,1841.0,5.5,23.0,44.8,9.2,1005.8,11.5,2.86,23.51,,3.9,,56.0,17.0,0.037000000000000005,0.032,0.6,0.003,,,,,,보통,65.0,미세먼지(PM10),22.1
2016-05-09,20.2,16.3,25.4,0.28,0.0,8.7,320.0,5.2,320.0,2.0,1754.0,6.5,22.0,43.0,9.8,1000.6,5.4,2.92,17.4,,3.3,,61.0,22.0,0.043,0.033,0.6,0.004,-0.007772021,0.001976285,0.013254786000000001,0.003738318,0.007130125,보통,69.0,미세먼지(PM10),62.6
2016-05-10,14.5,12.5,18.1,12.5,13.5,8.5,50.0,5.0,50.0,2.3,1996.0,11.4,54.0,82.4,13.5,997.0,0.1,1.05,4.6,,0.5,,33.0,16.0,0.033,0.028999999999999998,0.6,0.002,0.0025380710000000003,0.0,-0.010174419,0.007067138000000001,0.005444646,보통,53.0,오존,59.5
2016-05-11,16.4,10.4,23.5,,,8.5,290.0,5.3,290.0,2.0,1711.0,8.2,35.0,60.9,10.9,999.4,12.9,2.97,24.41,,3.8,,28.0,12.0,0.032,0.031,0.5,0.003,0.012468828000000001,0.011605416,0.010028653,-0.013722126999999999,0.001709402,보통,52.0,오존,36.7
2016-05-12,17.8,12.1,24.0,,,10.3,250.0,5.6,250.0,2.7,2342.0,9.9,36.0,62.4,12.2,1002.9,12.5,3.03,23.94,,3.6,,30.0,16.0,0.03,0.039,0.6,0.003,0.004950495,0.0,-0.005706134,-0.005181347,0.0,보통,65.0,이산화질소,127.8
2016-05-13,18.6,12.7,25.4,3.08,0.5,8.1,180.0,4.8,230.0,2.1,1839.0,8.7,29.0,57.0,11.3,1009.4,11.6,3.15,24.86,,3.0,,40.0,22.0,0.040999999999999995,0.03,0.6,0.003,0.012468828000000001,0.0,0.004155125,0.013071895,0.006700168,보통,59.0,오존,140.2
2016-05-14,20.2,15.1,26.9,,,8.3,290.0,5.6,270.0,2.3,1951.0,7.6,21.0,47.1,10.5,1010.9,11.1,3.12,23.78,,3.9,,36.0,19.0,0.033,0.040999999999999995,0.7,0.003,,,,,,보통,68.0,이산화질소,27.7
2016-05-15,17.4,12.3,24.2,10.17,45.0,12.4,250.0,6.2,230.0,2.7,2343.0,12.0,38.0,73.9,14.3,999.4,4.5,2.72,12.53,,1.3,,32.0,18.0,0.039,0.026000000000000002,0.6,0.004,,,,,,보통,58.0,오존,38.5
2016-05-16,15.9,10.8,21.9,2.33,2.5,11.4,270.0,6.1,250.0,3.2,2792.0,6.1,24.0,57.0,9.5,999.7,12.3,3.16,24.54,,1.2,,37.0,18.0,0.04,0.024,0.6,0.004,0.0,-0.005813953,0.00622084,-0.010291595,0.006514658,보통,58.0,오존,53.3
2016-05-17,19.3,10.9,26.6,,,6.7,250.0,3.9,270.0,1.9,1644.0,7.1,21.0,48.8,10.1,1005.7,13.1,3.03,24.69,,2.2,,66.0,33.0,0.040999999999999995,0.046,0.8,0.006999999999999999,0.015151515,0.003937008,0.006472492,-0.003571429,0.009933775,보통,77.0,초미세먼지(PM2.5),28.3
2016-05-18,22.3,13.5,29.5,,,7.8,290.0,4.6,290.0,1.9,1604.0,6.5,16.0,40.3,9.8,1008.0,13.2,3.09,25.77,,6.6,,47.0,25.0,0.036000000000000004,0.045,0.7,0.005,0.005037783,0.001964637,-0.011254018999999999,0.014234875,-0.011494253000000001,보통,75.0,이산화질소,61.3
2016-05-19,24.3,16.3,31.9,,,8.8,320.0,4.5,270.0,1.6,1378.0,6.8,14.0,36.4,10.0,1007.2,13.4,2.97,24.95,,4.0,,39.0,20.0,0.031,0.048,0.7,0.003,-0.012886598,-0.001035197,-0.005102041,-0.005424955,0.006644518,보통,80.0,이산화질소,62.0
2016-05-20,24.0,16.8,31.6,,,6.9,250.0,4.3,270.0,1.8,1573.0,5.0,10.0,32.0,9.1,1007.2,12.8,3.0,23.48,,5.5,,53.0,28.0,0.035,0.059000000000000004,0.7,0.004,-0.016,-0.001025641,0.0,0.001869159,0.008445946,보통,98.0,이산화질소,92.5
2016-05-21,24.1,17.8,30.4,,,6.9,160.0,3.5,110.0,2.0,1691.0,1.5,12.0,23.8,6.9,1007.9,12.4,3.07,24.05,,7.1,,40.0,26.0,0.032,0.053,0.6,0.003,,,,,,보통,88.0,이산화질소,90.8
2016-05-22,24.7,17.6,31.7,,,5.8,110.0,3.6,290.0,1.9,1666.0,7.5,17.0,35.0,10.4,1006.0,11.8,3.03,24.63,,3.5,,57.0,37.0,0.05,0.042,0.7,0.004,,,,,,보통,87.0,초미세먼지(PM2.5),69.6
2016-05-23,23.3,18.3,29.4,,,9.8,320.0,4.8,250.0,2.1,1797.0,9.4,25.0,43.0,11.8,1002.2,7.7,2.35,17.7,,3.2,,68.0,43.0,0.043,0.049,0.7,0.005,0.0026954179999999998,-0.006072874,0.0,-0.007380074,0.004975124,보통,97.0,초미세먼지(PM2.5),45.7
2016-05-24,16.8,15.4,21.8,11.17,38.5,11.9,200.0,6.0,200.0,2.6,2281.0,13.7,46.0,82.6,15.7,996.9,2.3,1.07,7.08,,1.8,,31.0,23.0,0.04,0.028999999999999998,0.6,0.003,0.0,-0.00407332,0.001748252,0.0,0.005050505,보통,58.0,오존,66.3
2016-05-25,19.7,15.3,24.4,,,8.4,230.0,4.7,200.0,2.7,2297.0,13.3,46.0,67.9,15.3,999.8,5.1,2.92,15.6,,2.3,,91.0,58.0,0.052000000000000005,0.033,0.8,0.004,-0.005434783,0.007399576999999999,0.0,0.022181146000000002,0.008403361,나쁨,139.0,초미세먼지(PM2.5),56.6
2016-05-26,19.4,17.5,22.9,1.25,0.0,7.5,320.0,4.3,230.0,1.8,1529.0,14.1,52.0,72.0,16.1,1000.5,1.5,1.56,8.3,,0.8,,101.0,63.0,0.036000000000000004,0.045,0.9,0.006,-0.0028409090000000004,0.001075269,0.022491349,-0.001872659,-0.006666666999999999,나쁨,204.0,초미세먼지(PM2.5),21.3
2016-05-27,20.9,14.8,27.1,,,5.7,270.0,3.8,270.0,1.7,1467.0,12.0,28.0,61.3,14.2,1001.3,8.3,2.98,20.68,,2.5,,83.0,43.0,0.038,0.039,0.8,0.004,-0.011331445,0.005291005,-0.005136986,-0.007352941,-0.004950495,보통,97.0,초미세먼지(PM2.5),32.1
2016-05-28,21.7,17.2,28.0,,,7.5,250.0,4.5,270.0,2.1,1848.0,12.0,36.0,56.1,14.1,997.9,13.1,2.94,23.9,,5.7,,79.0,38.0,0.042,0.037000000000000005,0.7,0.005,,,,,,보통,87.0,초미세먼지(PM2.5),47.9
2016-05-29,21.5,17.2,27.6,,,7.5,270.0,5.2,270.0,2.3,1946.0,12.0,34.0,56.1,14.1,994.8,8.7,2.95,20.67,,3.5,,89.0,45.0,0.045,0.038,0.8,0.006,,,,,,나쁨,101.0,초미세먼지(PM2.5),56.2
2016-05-30,22.1,16.9,28.9,,,9.0,270.0,6.0,270.0,2.4,2047.0,12.4,26.0,57.3,14.4,996.9,12.8,2.99,24.57,,4.0,,94.0,55.0,0.054000000000000006,0.036000000000000004,0.8,0.004,0.016666667,0.012269938999999999,0.013289037,0.012345678999999998,0.001675042,나쁨,132.0,초미세먼지(PM2.5),54.9
2016-05-31,21.6,17.4,27.6,,,9.2,270.0,5.3,270.0,2.5,2140.0,13.8,39.0,63.6,15.8,997.4,11.6,2.86,21.99,,4.2,,75.0,42.0,0.046,0.03,0.7,0.005,0.0,-0.007142857,-0.003350084,0.008474576,0.003344482,보통,97.0,초미세먼지(PM2.5),66.9
2016-06-01,23.3,17.1,29.9,,,8.0,70.0,4.6,90.0,2.1,1841.0,9.4,23.0,45.8,12.0,997.4,13.1,3.01,24.45,,3.1,,43.0,22.0,0.036000000000000004,0.033,0.6,0.002,0.09324009300000001,0.028513238,0.006655574,0.015100671000000001,0.006633499,보통,56.0,초미세먼지(PM2.5),88.2
2016-06-02,23.2,17.2,29.1,,,8.3,270.0,4.6,270.0,2.4,2090.0,7.7,25.0,38.3,10.5,1000.0,13.5,2.96,25.38,,5.0,,37.0,17.0,0.038,0.037000000000000005,0.5,0.003,0.028806584,0.011111111000000002,0.004784689,0.011627907,0.0,보통,61.0,이산화질소,32.3
2016-06-03,22.2,17.6,27.7,,,8.2,290.0,4.8,290.0,2.2,1899.0,9.9,29.0,48.1,12.3,1000.9,11.7,2.78,22.84,,3.0,,48.0,24.0,0.042,0.039,0.6,0.004,0.097560976,0.020912548,0.016260163,0.022727273,-0.010558069,보통,65.0,이산화질소,45.9
2016-06-04,21.2,18.2,26.3,,,7.4,270.0,4.0,200.0,1.6,1401.0,10.7,35.0,51.8,12.9,999.1,2.7,2.03,11.24,,2.3,,52.0,26.0,0.038,0.037000000000000005,0.6,0.003,,,,,,보통,64.0,초미세먼지(PM2.5),69.9
2016-06-05,24.7,17.3,32.2,,,6.3,250.0,4.4,270.0,1.7,1435.0,11.5,21.0,47.3,13.7,1000.5,11.8,2.94,24.43,,6.5,,55.0,27.0,0.046,0.034,0.6,0.003,,,,,,보통,66.0,초미세먼지(PM2.5),99.4
2016-06-06,23.3,20.8,28.4,0.83,0.0,7.0,110.0,3.8,160.0,2.3,1995.0,11.7,31.0,49.1,13.9,1002.4,4.6,2.49,15.57,,5.2,,23.0,13.0,0.039,0.028999999999999998,0.5,0.002,,,,,,보통,58.0,오존,80.4
2016-06-07,21.7,19.6,25.9,2.32,0.1,8.9,250.0,4.6,270.0,1.7,1458.0,15.7,50.0,69.5,17.8,1000.3,2.3,1.8,9.42,,2.1,,40.0,24.0,0.033,0.03,0.5,0.003,-0.020576132,0.00965251,0.0064,0.024709302000000002,0.015082956000000002,보통,59.0,초미세먼지(PM2.5),80.5
2016-06-08,22.1,18.2,27.7,,,7.8,270.0,4.7,270.0,2.3,1970.0,14.9,43.0,65.9,17.0,999.7,11.6,2.5,20.45,,3.8,,38.0,23.0,0.024,0.031,0.3,0.003,0.006097561,0.0,0.0,-0.016783217,0.026033691,보통,56.0,초미세먼지(PM2.5),89.4
2016-06-09,24.1,17.8,31.3,,,7.6,250.0,4.8,250.0,2.0,1702.0,15.0,31.0,59.5,17.1,1000.9,12.4,2.74,22.84,,4.5,,52.0,28.0,0.027999999999999997,0.04,0.4,0.003,-0.00390625,-0.009708738,0.0,-0.036390102,-0.00625,보통,66.0,초미세먼지(PM2.5),98.6
2016-06-10,24.6,20.2,31.3,,,8.0,270.0,5.5,290.0,2.2,1914.0,15.9,36.0,60.9,18.1,1001.6,12.1,2.6,21.74,,4.1,,61.0,35.0,0.032,0.048,0.5,0.004,0.007736944,-0.013065327,-0.008389262,0.013412816999999999,0.009630819,보통,82.0,초미세먼지(PM2.5),110.9
2016-06-11,23.5,20.9,26.5,2.8,3.0,6.2,270.0,3.9,250.0,1.7,1505.0,18.5,54.0,74.3,21.4,1000.1,0.7,1.47,7.81,,0.8,,46.0,28.0,0.024,0.032,0.4,0.003,,,,,,보통,66.0,초미세먼지(PM2.5),78.1
2016-06-12,23.5,19.9,26.7,1.87,1.5,6.0,270.0,4.0,270.0,2.1,1775.0,19.6,60.0,79.4,22.8,995.6,3.9,1.46,10.48,,1.8,,29.0,19.0,0.024,0.021,0.3,0.002,,,,,,좋음,50.0,초미세먼지(PM2.5),68.8
2016-06-13,23.5,19.4,29.6,,,7.8,270.0,5.0,270.0,2.4,2046.0,17.5,45.0,70.5,20.1,992.2,9.2,2.68,19.87,,3.8,,61.0,33.0,0.032,0.03,0.5,0.002,0.007561437,0.002,0.0,-0.014858841000000001,-0.007911392,보통,77.0,초미세먼지(PM2.5),58.7
2016-06-14,23.8,19.7,29.5,1.18,0.0,8.4,270.0,5.2,270.0,2.1,1797.0,15.9,44.0,62.5,18.1,992.9,7.8,2.63,19.48,,2.5,,52.0,28.0,0.031,0.045,0.5,0.003,-0.021153846,-0.009202454,0.0,-0.010719755,-0.008319468,보통,75.0,이산화질소,46.0
2016-06-15,20.9,17.4,24.5,11.0,15.5,10.0,200.0,5.3,200.0,2.7,2357.0,17.5,58.0,81.8,20.0,990.5,1.9,2.18,7.05,,2.6,,36.0,21.0,0.023,0.037000000000000005,0.4,,-0.00625,0.0,-0.005050505,0.0015748029999999998,0.001605136,보통,61.0,이산화질소,45.5
2016-06-16,20.9,18.6,24.9,0.27,0.0,8.4,250.0,5.5,270.0,2.8,2417.0,15.8,51.0,73.5,18.0,990.3,7.0,1.86,13.83,,2.8,,29.0,17.0,0.042,0.024,0.3,,-0.006521739,0.009463721999999999,0.001669449,0.011006288999999999,0.004966887,보통,60.0,오존,24.3
2016-06-17,23.8,18.6,29.1,,,8.3,180.0,5.1,270.0,2.5,2172.0,15.9,42.0,63.1,18.1,998.0,12.0,2.8,22.38,,3.2,,54.0,35.0,0.048,0.037000000000000005,0.5,0.003,0.0,-0.001074114,0.0067226890000000004,0.008319468,0.016233766,보통,82.0,초미세먼지(PM2.5),27.6
2016-06-18,24.5,20.1,29.9,,,8.6,290.0,6.0,290.0,1.8,1583.0,15.3,39.0,58.0,17.4,1001.3,12.5,2.66,22.46,,4.0,,64.0,41.0,0.046,0.039,0.5,0.003,,,,,,보통,95.0,초미세먼지(PM2.5),24.8
2016-06-19,24.1,20.3,29.3,1.0,0.0,8.4,320.0,5.3,290.0,1.9,1675.0,16.8,46.0,64.5,19.2,998.1,8.8,2.7,18.36,,2.5,,39.0,26.0,0.034,0.03,0.4,,,,,,,보통,64.0,초미세먼지(PM2.5),30.5
2016-06-20,24.7,19.6,30.7,,,5.7,270.0,3.6,290.0,1.7,1445.0,17.5,40.0,66.0,20.1,996.7,6.3,2.42,16.89,,2.1,,51.0,33.0,0.046,0.035,0.4,,0.00896861,0.007534984000000001,-0.005016722,0.008064515999999999,0.006420546,보통,77.0,초미세먼지(PM2.5),48.1
2016-06-21,26.0,21.0,31.3,,,7.3,250.0,4.3,290.0,1.7,1481.0,17.3,36.0,60.1,19.8,996.8,7.2,2.18,16.41,,4.0,,62.0,41.0,0.043,0.05,0.5,0.005,0.013215858999999998,0.004223865,0.006666666999999999,0.014173228000000001,0.004739335999999999,보통,95.0,초미세먼지(PM2.5),92.9
2016-06-22,24.3,20.9,30.2,4.37,30.5,9.5,320.0,6.8,340.0,2.0,1766.0,19.3,48.0,75.1,22.5,995.5,1.0,1.64,8.64,,7.7,,63.0,46.0,0.03,0.052000000000000005,0.5,0.004,-0.006772009,0.0,-0.015228426000000002,-0.004934211,-0.0031545740000000003,나쁨,105.0,초미세먼지(PM2.5),88.7
2016-06-23,24.7,19.6,29.4,1.38,0.1,9.4,290.0,6.3,290.0,2.1,1811.0,18.8,51.0,71.0,21.7,995.9,7.3,2.77,16.45,,2.2,,45.0,34.0,0.037000000000000005,0.038,0.4,0.004,-0.006896551999999999,-0.001031992,-0.013651877,0.0,0.0,보통,79.0,초미세먼지(PM2.5),71.5
2016-06-24,23.1,21.1,25.7,11.5,3.5,8.8,230.0,5.3,270.0,2.0,1769.0,18.3,56.0,75.8,21.3,989.7,3.2,1.3,8.81,,2.0,,38.0,22.0,0.031,0.033,0.3,0.003,0.009389671,0.003167899,0.012195122,0.01320132,0.017571885,보통,56.0,초미세먼지(PM2.5),81.8
2016-06-25,22.8,19.2,26.7,,,10.5,250.0,5.9,270.0,2.8,2445.0,15.0,43.0,63.1,17.1,993.1,9.1,2.72,18.54,,2.2,,33.0,17.0,0.036000000000000004,0.028999999999999998,0.2,0.004,,,,,,보통,55.0,오존,54.8
2016-06-26,24.4,19.4,30.3,,,8.6,270.0,5.2,270.0,2.7,2367.0,15.1,27.0,58.4,17.2,998.7,13.4,3.09,25.57,,3.9,,30.0,18.0,0.040999999999999995,0.023,0.2,0.004,,,,,,보통,59.0,오존,18.5
2016-06-27,24.4,19.9,29.5,,,6.7,270.0,4.3,270.0,1.6,1425.0,14.2,30.0,55.5,16.3,999.8,5.0,2.0,13.72,,1.8,,36.0,23.0,0.028999999999999998,0.046,0.3,0.006,-0.027918782000000003,-0.015730337,-0.052141527,-0.065255732,-0.048333333,보통,76.0,이산화질소,38.8
2016-06-28,24.7,20.4,29.7,,,6.7,270.0,4.4,270.0,1.8,1521.0,16.2,34.0,61.1,18.5,1000.5,9.2,2.67,17.87,,2.4,,60.0,41.0,0.038,0.040999999999999995,0.4,0.004,-0.00248139,-0.016853933,-0.0037037040000000004,-0.017636684,-0.010033445,보통,95.0,초미세먼지(PM2.5),59.2
2016-06-29,25.3,20.9,30.2,,,7.4,70.0,4.7,160.0,2.2,1930.0,16.2,40.0,58.0,18.6,1000.3,7.5,2.73,17.64,,3.7,,42.0,26.0,0.028999999999999998,0.048,0.3,0.005,0.014218008999999998,0.007633588,0.0036166370000000002,0.01559792,0.009508716,보통,80.0,이산화질소,62.6
2016-06-30,24.6,23.0,26.9,5.28,0.2,8.4,200.0,5.0,200.0,2.8,2401.0,20.4,65.0,78.1,24.0,999.8,0.9,1.4,7.45,,2.0,,30.0,20.0,0.023,0.032,0.3,0.003,0.050119332,0.024811219,0.001736111,0.012006861,0.0,보통,53.0,이산화질소,90.5
2016-07-01,24.0,22.0,26.6,13.03,108.5,10.6,230.0,4.8,200.0,2.3,1958.0,21.4,69.0,86.5,25.6,994.5,0.0,0.57,3.23,,1.0,,20.0,14.0,0.012,0.037000000000000005,0.2,0.003,0.038602941,0.005274261999999999,0.003430532,0.0,0.009463721999999999,보통,61.0,이산화질소,86.3
2016-07-02,23.5,20.6,27.7,6.17,4.0,6.4,200.0,4.1,290.0,2.4,2061.0,19.8,56.0,81.4,23.2,994.9,4.3,1.58,13.17,,2.8,,13.0,9.0,0.025,0.025,0.1,0.003,,,,,,좋음,42.0,이산화질소,52.7
2016-07-03,23.5,21.1,26.8,,,5.8,160.0,3.3,160.0,1.6,1363.0,17.6,50.0,70.4,20.1,999.5,3.8,1.4,12.08,,2.6,,41.0,29.0,0.034,0.035,0.2,0.003,,,,,,보통,69.0,초미세먼지(PM2.5),48.8
2016-07-04,21.8,20.2,24.1,13.67,29.5,11.1,90.0,5.8,70.0,3.0,2635.0,19.0,66.0,85.1,22.0,999.4,0.8,0.82,5.05,,1.1,,23.0,15.0,0.013000000000000001,0.040999999999999995,0.4,0.002,0.003683241,0.008298755,0.0,0.0016474460000000001,0.007886435,보통,68.0,이산화질소,66.7
2016-07-05,23.1,20.2,24.8,22.92,100.5,11.2,290.0,5.6,50.0,2.8,2378.0,21.9,88.0,93.6,26.3,999.6,0.0,0.43,2.17,,0.8,,14.0,5.0,0.008,0.027000000000000003,0.4,0.002,0.0,-0.007291667,-0.005172414,0.0,0.007886435,좋음,45.0,이산화질소,131.0
2016-07-06,22.9,20.3,26.9,1.25,0.0,6.0,270.0,3.7,180.0,1.9,1679.0,17.7,55.0,74.0,20.3,1003.9,6.7,2.23,15.62,,3.2,,17.0,9.0,0.019,0.032,0.4,0.003,-0.011152416,0.002074689,0.0,-0.006420546,0.0,보통,53.0,이산화질소,89.2
2016-07-07,24.0,20.1,28.5,0.92,0.0,5.9,290.0,3.5,200.0,1.3,1138.0,18.3,53.0,71.6,21.0,1004.4,5.7,2.64,15.11,,3.3,,43.0,26.0,0.02,0.051,0.5,0.006,0.009541985,0.001052632,0.0017543860000000001,0.003257329,0.010989011000000002,보통,85.0,이산화질소,85.2
2016-07-08,27.3,21.2,32.4,,,7.6,20.0,4.1,320.0,1.8,1557.0,19.9,40.0,66.5,23.4,999.9,13.3,2.84,24.24,,5.1,,55.0,36.0,0.034,0.039,0.6,0.003,0.0056926,-0.004153686,0.0,0.006430868,0.020440252,보통,85.0,초미세먼지(PM2.5),102.8
2016-07-09,27.7,23.2,32.7,,,7.4,250.0,4.8,270.0,2.0,1713.0,19.9,38.0,64.8,23.3,996.4,12.1,2.99,24.33,,5.4,,38.0,22.0,0.027000000000000003,0.027999999999999997,0.4,0.002,,,,,,보통,56.0,초미세먼지(PM2.5),96.9
2016-07-10,27.9,23.2,33.1,,,6.6,230.0,3.8,250.0,1.8,1569.0,20.2,44.0,64.4,23.7,994.7,8.6,3.0,20.7,,4.3,,37.0,22.0,0.03,0.033,0.4,0.004,,,,,,보통,56.0,초미세먼지(PM2.5),98.5
2016-07-11,28.4,24.8,33.4,0.7,0.0,7.3,290.0,4.4,320.0,1.7,1448.0,21.4,39.0,67.4,25.6,994.0,5.6,2.34,15.06,,3.7,,56.0,37.0,0.039,0.043,0.6,0.004,0.007827789,0.011351908999999999,0.003552398,0.0,0.009724473,보통,87.0,초미세먼지(PM2.5),107.5
2016-07-12,26.3,22.1,30.9,5.25,3.0,8.2,250.0,4.6,270.0,2.1,1804.0,18.9,46.0,65.5,22.0,992.3,8.3,2.37,17.79,,4.2,,32.0,22.0,0.026000000000000002,0.034,0.4,0.005,0.004048583,-0.003089598,0.0,0.0,0.008103728000000001,보통,56.0,초미세먼지(PM2.5),92.1
2016-07-13,26.3,23.2,29.5,0.5,0.0,6.5,320.0,4.2,290.0,2.1,1814.0,20.0,50.0,69.0,23.4,991.4,4.6,1.86,13.8,,3.2,,31.0,16.0,0.013999999999999999,0.027999999999999997,0.2,0.003,-0.005964215,0.072375127,0.015734266,0.0046875,0.0032679740000000003,좋음,47.0,이산화질소,71.9
2016-07-14,27.5,24.0,32.4,1.3,0.1,6.8,50.0,3.8,50.0,2.1,1842.0,20.4,40.0,66.9,24.0,991.7,9.9,2.22,16.79,,4.1,,31.0,19.0,0.026000000000000002,0.034,0.3,0.002,-0.010141988000000001,-0.004081633,0.001718213,0.007849294,0.009933775,보통,56.0,이산화질소,18.9
2016-07-15,26.2,23.7,29.2,4.17,1.5,8.5,90.0,4.7,50.0,2.6,2279.0,17.6,45.0,60.0,20.2,994.2,2.6,2.28,12.2,,3.1,,22.0,11.0,0.017,0.037000000000000005,0.3,0.002,0.0,0.001012146,0.027072758,0.0,0.015,보통,61.0,이산화질소,37.2
2016-07-16,20.8,19.8,23.8,22.25,46.5,10.8,70.0,5.7,70.0,3.5,3026.0,19.5,81.0,92.8,22.7,990.1,0.0,0.56,3.68,,1.0,,12.0,6.0,0.01,0.032,0.3,0.002,,,,,,보통,53.0,이산화질소,39.5
2016-07-17,21.7,20.4,23.1,6.25,2.5,10.3,200.0,5.7,200.0,2.6,2261.0,18.5,73.0,82.9,21.3,996.9,0.0,0.9,5.0,,1.5,,15.0,10.0,0.018000000000000002,0.021,0.3,0.003,,,,,,좋음,35.0,이산화질소,28.4
2016-07-18,24.4,20.7,28.4,1.17,0.2,6.7,290.0,3.7,270.0,1.5,1283.0,19.5,56.0,75.1,22.6,1000.4,8.1,1.73,14.65,,3.0,,27.0,16.0,0.018000000000000002,0.027000000000000003,0.3,0.004,0.004192872,-0.007186858000000001,0.0,0.006462036,0.011627907,좋음,45.0,이산화질소,64.4
2016-07-19,27.1,20.9,32.4,,,7.0,20.0,3.3,250.0,1.5,1284.0,19.4,37.0,65.5,22.5,1001.1,10.3,2.93,20.48,,4.2,,39.0,24.0,0.031,0.040999999999999995,0.4,0.002,-0.002150538,-0.006085193000000001,0.018835616,-0.007849294,0.0,보통,68.0,이산화질소,97.1
2016-07-20,28.6,24.0,32.9,,,7.3,110.0,3.5,50.0,1.9,1621.0,20.5,46.0,62.5,24.1,1002.7,6.8,2.18,15.58,,3.8,,42.0,26.0,0.027999999999999997,0.043,0.5,0.002,0.013071895,-0.002040816,0.0,0.001587302,0.003344482,보통,71.0,이산화질소,97.7
2016-07-21,28.3,24.9,32.2,,,7.1,50.0,3.6,90.0,2.2,1876.0,20.0,48.0,61.3,23.4,1001.0,4.9,2.0,15.16,,3.7,,37.0,23.0,0.026000000000000002,0.04,0.4,0.003,0.021551723999999998,0.013292433999999999,0.001748252,0.09939759,0.0,보통,66.0,이산화질소,72.2
2016-07-22,29.1,25.3,34.1,,,6.5,110.0,4.0,140.0,2.2,1914.0,21.4,46.0,64.0,25.5,999.6,6.5,2.68,17.51,,4.1,,40.0,25.0,0.027999999999999997,0.033,0.4,0.003,0.0,-0.003064351,-0.008741259,0.01236476,0.017271157,보통,61.0,초미세먼지(PM2.5),22.0
2016-07-23,28.7,27.2,31.6,2.82,0.5,7.1,230.0,4.0,180.0,1.9,1662.0,22.6,54.0,70.4,27.5,998.9,3.0,1.48,9.93,,2.7,,43.0,28.0,0.023,0.027000000000000003,0.3,0.003,,,,,,보통,66.0,초미세먼지(PM2.5),56.0
2016-07-24,28.0,27.0,30.1,1.78,0.5,6.5,200.0,3.4,200.0,2.0,1716.0,23.7,66.0,77.9,29.3,1000.5,0.5,0.92,6.61,,1.8,,35.0,23.0,0.013999999999999999,0.019,0.2,0.003,,,,,,보통,56.0,초미세먼지(PM2.5),104.9
2016-07-25,28.4,26.4,31.4,,,6.8,250.0,4.2,250.0,1.9,1677.0,23.4,59.0,75.3,28.8,1000.6,3.1,1.27,9.71,,2.5,,41.0,29.0,0.017,0.026000000000000002,0.2,0.004,0.024691357999999997,0.0,0.005154639,0.020634921,0.01010101,보통,69.0,초미세먼지(PM2.5),118.9
2016-07-26,28.4,25.6,31.9,,,8.3,200.0,5.2,200.0,2.6,2244.0,22.0,53.0,69.0,26.4,997.6,6.1,2.05,13.94,,3.6,,33.0,22.0,0.011000000000000001,0.023,0.2,0.003,-0.002028398,-0.004040404,-0.006944444,-0.004716980999999999,0.011864406999999999,보통,56.0,초미세먼지(PM2.5),74.6
